commissione	NOM	Domani vado in città. Devo farti qualche commissione?	commissione	Morgen gehe ich in die Stadt. Soll ich irgendwelche Besorgungen machen?	Besorgungen	N/A	N/A	N/A		N/A	N/A	N/A	
aspetto	NOM	In molti aspetti gli uomini e le donne sono completamente diversi.	aspetti	In vielerlei Hinsicht sind Männer und Frauen gänzlich verschieden.	Hinsicht	Perfino i programmi di formazione non tengono conto di tale aspetto.	aspetto	Selbst in den Ausbildungsprogrammen wird dieser Aspekt nicht berücksichtigt.	Aspekt	La nazione è in una situazione molto pericolosa, sotto ogni aspetto.	aspetto	Die Nation befindet sich in jeder Hinsicht in einer sehr gefährlichen Situation.	Hinsicht
navigare	VER	Quale nave può navigare così lontano?	navigare	Welches Schiff kann so weit navigieren.	navigieren	La mia nave non può più navigare.	navigare	Mein Schiff kann nicht mehr navigieren.	navigieren	Voglio risparmiare abbastanza da comprare una barca e navigare attorno al mondo.	navigare	Ich will genug Geld zusammen haben, um ein Boot zu kaufen und die Welt zu umsegeln.	umsegeln
intervistato	NOM	L'intervistato rispose a tutte le domande del giornalista.	intervistato	Der Interviewte beantwortete alle Fragen des Journalisten.	Interviewte	N/A	N/A	N/A		N/A	N/A	N/A	
tiramisù	NOM	Il tiramisù è un tipico dolce italiano.	tiramisù	Tiramisu ist ein typisch italienisches Dessert.	Tiramisu	N/A	N/A	N/A		N/A	N/A	N/A	
naturale	ADJ	Il gas è un'importante risorsa naturale.	naturale	Erdgas ist ein natürlicher Rohstoff.	natürlicher	Si comporta in modo molto naturale.	naturale	Er benimmt sich sehr natürlich.	natürlich	Justin aveva un talento naturale.	naturale	Justin war ein Naturtalent.	Natur
società	NOM	Avanzamenti nella scienza hanno portato alla società sia vantaggi che svantaggi.	società	Fortschritte in der Wissenschaft haben unserer Gesellschaft sowohl Vorteile als auch Nachteile eingebracht.	Gesellschaft	Il governo assicurerà prestiti senza interesse alle società che partecipano al programma.	società	Die Regierung garantiert den Gesellschaften, die am Programm teilnehmen, zinslose Darlehen.	Gesellschaften	L'influenza della TV sulla società è grande.	società	Der Einfluss des Fernsehens auf die Gesellschaft ist groß.	Gesellschaft
cordiale	ADJ	Popolo meraviglioso. Cordiale, generoso, sempre di buonumore.	Cordiale	Ein wunderbares Volk. Warmherzig, großzügig und wohlwollend.	Warmherzig	Le porgo il più cordiale benvenuto.	cordiale	Ich möchte Sie herzlich willkommen heißen.	herzlich	È stata gentile, generosa e cordiale.	cordiale	Sie war freundlich, großzügig und herzlich.	herzlich
fidanzare	VER	Mary é fidanzata con un bravo ragazzo.	fidanzata	Mary ist verlobt mit einem netten jungen Mann.	verlobt	Mia sorella è fidanzata con lui e si sposa l'anno prossimo.	fidanzata	Meine Schwester ist mit ihm verlobt und heiratet nächstes Jahr.	verlobt	N/A	N/A	N/A	
agio	NOM	Là potrà rilassarsi e mettersi a Suo agio.	agio	Da können Sie sich entspannen und es sich bequem machen.	bequem	La dottoressa Fletcher è tesa e allarmata, Leonard Zelig invece sembra a suo agio.	agio	Dr. Fletcher ist angespannt und wachsam, aber Leonard Zelig scheint sich wohl zu fühlen.	wohl	Ti senti a tuo agio e dormi profondamente.	agio	Du fühlst dich wohl und schläfst ganz tief.	wohl
diventare	VER	Ha viaggiato molto in giro per il mondo, ma ora è diventato vecchio.	diventato	Er ist sehr viel in der Welt herumgereist, aber jetzt ist er alt geworden.	geworden	Un piccolo fuoco boschivo può diventare presto un grande incendio.	diventare	Ein kleiner Waldbrand kann schnell ein großer Flächenbrand werden.	werden	Se si pianta un seme di mela, potrebbe diventare un albero.	diventare	Wenn man einen Apfelkern pflanzt, könnte daraus ein Baum werden.	werden
dimagrimento	NOM	Preoccupata per l'eccessivo dimagrimento di mia nipote, mi documentai sui sintomi e le cause delle anoressie.	dimagrimento	Besorgt über den übermäßigen Gewichtsverlust meiner Enkelin dokumentierte ich die Symptome und Ursachen der Anorexie.	Gewichtsverlust	N/A	N/A	N/A		N/A	N/A	N/A	
nemmeno	ADV	Non mi sono divertita nemmeno per un minuto al party.	nemmeno	Ich habe nicht einmal eine Minute auf der Party genossen.	nicht einmal	Mio padre non è andato nemmeno una volta all'estero.	nemmeno	Mein Vater ist nicht ein Mal im Ausland gewesen.	nicht ein Mal	Lola, te ne vai via senza nemmeno salutare?	nemmeno	Lola, du gehst und sagst nicht einmal tschüss?	nicht einmal
allarmare	VER	Dopo il terremoto il sindaco invita alla calma e cerca di non allarmare i cittadini.	allarmare	Nach dem Erdbeben ruft der Bürgermeister zur Ruhe auf und versucht, die Bürger nicht zu beunruhigen.	beunruhigen	N/A	N/A	N/A		N/A	N/A	N/A	
ripassare	VER	Per l'esame ero abbastanza preparato, dovevo solo ripassare un pochino di matematica.	ripassare	Ich war ziemlich gut auf die Prüfung vorbereitet, ich musste nur etwas Mathematik auffrischen.	auffrischen	N/A	N/A	N/A		N/A	N/A	N/A	
cruciverba	NOM	Faccio cruciverba per allenare il cervello.	cruciverba	Ich löse Kreuzworträtsel um das Gehirn zu trainieren.	Kreuzworträtsel	N/A	N/A	N/A		N/A	N/A	N/A	
meraviglia	NOM	Quando si sale in alto in montagna è una meraviglia la vista a 360 gradi.	meraviglia	Wenn man hoch in die Berge hinaufsteigt, ist die 360-Grad-Aussicht ein Wunderwerk.	Wunderwerk	N/A	N/A	N/A		N/A	N/A	N/A	
scritta	NOM	Legga la scritta piccola.	scritta	Sieh dir das Kleingeschriebene an.	geschriebene	Ho visto la scritta sul muro.	scritta	Ich konnte die Schrift auf der Wand sehen	Schrift	N/A	N/A	N/A	
recensione	NOM	La recensione che ho letto sul giornale dice che quel film è un capolavoro.	recensione	In der Rezension, die ich in der Zeitung gelesen habe, heißt es, der Film sei ein Meisterwerk.	Rezension	N/A	N/A	N/A		N/A	N/A	N/A	
crescere	VER	Davanti alla mia finestra cresce un vecchio albero.	cresce	Gegenüber meinem Fenster wächst ein alter Baum.	wächst	Mio fratello è piccolo, ma è cresciuto molto negli ultimi tempi.	cresciuto	Mein Bruder ist klein, aber in der letzten Zeit ist er ein ganzes Stück gewachsen.	gewachsen	Non si smette mai di crescere ed imparare.	crescere	Man hört nie auf zu wachsen und zu lernen.	wachsen
aumento	NOM	Non ho mai visto uno così felice per un aumento di soli 2 dollari e 50!	aumento	Noch nie hat sich jemand so über eine Erhöhung von $2,50 gefreut!	Erhöhung	È stato registrato un aumento del consumo energetico.	aumento	Wir haben eine Erhöhung des Energieverbrauch registriert.	Erhöhung	Pretende un aumento di 2 dollari o si licienzia.	aumento	Will $2 Gehaltserhöhung oder er kündigt.	erhöhung
vantaggio	NOM	Avanzamenti nella scienza hanno portato alla qualità di vita sia vantaggi che svantaggi.	vantaggi	Fortschritte in Wissenschaft haben der Lebensqualität sowohl Vorteile als auch Nachteile eingebracht.	Vorteile	La vita in città ha vantaggi e svantaggi.	vantaggi	Das Stadtleben hat Vorteile und Nachteile.	Vorteile	È un vantaggio saper usare un computer.	vantaggio	Es ist ein Vorteil, fähig zu sein, einen Computer zu benutzen.	Vorteil
adolescente	NOM	Gli adolescenti litigano spesso coi loro genitori.	adolescenti	Jugendliche streiten oft mit ihren Eltern.	Jugendliche	N/A	N/A	N/A		N/A	N/A	N/A	
elencare	VER	Tutti i nomi sono elencati in ordine alfabetico.	elencati	Alle Namen sind in alphabetischer Reihenfolge aufgelistet.	aufgelistet	N/A	N/A	N/A		N/A	N/A	N/A	
completamente	ADV	Due cose sono infinite: l'universo e la stupidità umana, ma riguardo all'universo non sono ancora completamente sicuro.	completamente	Zwei Dinge sind unendlich: das Universum und die menschliche Dummheit, aber beim Universum bin ich mir noch nicht ganz sicher.	ganz	Ho bisogno di comprare cibo, perché il frigo è completamente vuoto.	completamente	Ich muss Lebensmittel einkaufen, denn der Kühlschrank ist absolut leer.	absolut	Sono completamente solo ora.	completamente	Jetzt bin ich ganz allein.	ganz
minore	ADJ	Lo stipendio di un insegnante è minore di quello di un avvocato.	minore	Das Gehalt eines Lehrers ist kleiner als das eines Anwalts.	kleiner	John è il mio fratello minore.	minore	Johann ist mein kleiner Bruder.	kleiner	Ho pensato, se consegnassi i soldi agli sbirri, potrei avere una condanna minore.	minore	Ich dachte, wenn ich das Geld den Bullen gebe, kann ich eine niedrigere Strafe haben.	niedrigere
guarire	VER	Una ferita come questa dovrebbe guarire in una settimana circa.	guarire	Eine Wunde wie diese sollte in ca. einer Woche heilen.	heilen	Il tempo guarisce tutte le ferite.	guarisce	Die Zeit heilt alle Wunden.	heilt	Il paziente non può essere guarito.	guarito	Der Patient kann nicht geheilt werden.	geheilt
lettura	NOM	Ho saltato una riga durante la lettura.	lettura	Ich habe beim Lesen eine Zeile übersprungen.	Lesen	Vi consiglio questa lettura	lettura	Ich empfehle Ihnen diese Lektüre.	Lektüre	Sarà una lettura interessante.	lettura	Es wird eine interessante Lektüre sein.	Lektüre
trasferire	VER	Al momento abito con mio zio, ma tra un po' mi trasferirò in un piccolo appartamento.	trasferirò	Ich wohne jetzt erstmal bei meinem Onkel, aber später werde ich in eine kleine Wohnung einziehen.	einziehen	Non scrivermi al vecchio indirizzo! Mi sono trasferito.	trasferito	Nicht an meine alte Adresse schreiben! Ich bin umgezogen.	umgezogen	La sua decisione di trasferirsi a Chicago ci ha stupito.	trasferirsi	Ihr Entschluss, nach Chicago umzuziehen, überraschte uns.	umzuziehen
canale	NOM	A Venezia, per fare un giro sul canale, scegliemmo una gondola grande.	canale	In Venedig haben wir für eine Fahrt auf dem Kanal eine große Gondel gewählt.	Kanal	N/A	N/A	N/A		N/A	N/A	N/A	
parecchio	ADV	Lui ha bevuto parecchio ieri.	parecchio	Er hat gestern viel getrunken.	viel	C'è parecchio da fare, desiderate aiuto?	parecchio	Es gibt viel zu tun, willst du Hilfe?	viel	Cercarono parecchio, prima di trovare la casa che sognavano:	parecchio	Sie mussten viel suchen, bis sie ihr Traumhaus fanden.	viel
apprendistato	NOM	E adesso, dopo 5 anni di università, devo iniziare l'apprendistato per diventare avvocato.	apprendistato	Und jetzt, nach 5 Jahren College, muss ich meine Ausbildung zum Rechtsanwalt beginnen.	Ausbildung	N/A	N/A	N/A		N/A	N/A	N/A	
condividere	VER	Se condividi una gioia, si moltiplica.	condividi	Wenn du Freude teilst, vervielfacht sie sich.	teilst	Io ho alcune buone notizie da condividere.	condividere	Ich habe einige gute Nachrichten mitzuteilen.	mitzuteilen	Abbastanza da condividere con loro un segreto?	condividere	Genug, um ein Geheimnis zu teilen?	teilen
costituzione	NOM	Se il bimbo è di sana e robusta costituzione verrà ammesso nella squadra. 	costituzione	Wenn das Kind in gesunder und starker Verfassung ist, wird es in die Mannschaft aufgenommen.	Verfassung	N/A	N/A	N/A		N/A	N/A	N/A	
costruire	VER	Gli uomini costruiscono troppi muri intorno a se stessi.	costruiscono	Die Menschen bauen zu viele Mauern um sich herum.	bauen	La casa è stata costruita agli inizi del secolo.	costruita	Das Haus wurde Anfang des Jahrhunderts gebaut.	gebaut	Quando si costruisce una casa, non si inizia dal tetto.	costruisce	Wenn man ein Haus baut, beginnt man nicht mit dem Dach.	bauen
servizio	NOM	Perché non chiamate il servizio clienti?	servizio	Warum ruft ihr nicht den Kundendienst an?	dienst	In cambio del vostro servizio, vi rendo la libertà.	servizio	Im Tausch für Euren Dienst, schenke ich euch die Freiheit.	Dienst	No, deve chiamare il servizio in camera.	servizio	Nein, da müssen Sie den Zimmerservice rufen.	service
aperto	ADJ	Io perdo molto tempo a sognare a occhi aperti.	aperti	Ich vergeude eine Menge Zeit damit, mit offenen Augen zu träumen.	offenen	Si dice che gli italiani siano un popolo allegro e aperto.	aperto	Man sagt, die Italiener seien ein fröhliches und aufgeschlossenes Volk.	aufgeschlossenen	Devi stupirla e lasciarla a bocca aperta!	aperta	Du musst sie erstaunen und mit offenem Mund zurücklassen!	offenem
speciale	ADJ	La biblioteca della città ha una sezione speciale per non vedenti.	speciale	Die Stadtbibliothek hat eine besondere Abteilung für Blinde.	besondere	Noi abbiamo una sorpresa speciale per voi ragazzi!	speciale	Wir haben eine besondere Überraschung für euch Jungs!	besondere	Lei vuole qualcosa di molto speciale per il suo compleanno.	speciale	Sie wünscht sich zu ihrem Geburtstag etwas ganz Besonderes.	Besonderes
instabile	ADJ	È ancora emotivamente instabile.	instabile	Er ist emotional noch zu instabil.	instabil	Il mercato è molto instabile.	instabile	Der Markt ist sehr instabil.	instabil	La psiche di un giovane è molto instabile.	instabile	Die Psyche des Jünglings ist sehr instabil.	instabil
occasione	NOM	Sfortunatamente, Mary non poteva sapere che Tom aveva già deciso tutto e aspettava solo l'occasione per farglielo sapere.	occasione	Leider konnte Maria nicht wissen, dass Tom bereits alles entschieden hatte und nur noch auf die Gelegenheit wartete, um sie darüber in Kenntnis zu setzen.	Gelegenheit	Non possiamo perdere questa occasione, è troppo importante!	occasione	Wir dürfen diese Gelegenheit nicht verpassen, das ist zu wichtig!	Gelegenheit	Ogni giorno che vivi è un'occasione speciale.	occasione	Jeder Tag, den du erlebst, ist ein besonderer Anlass.	Anlass
costruzione	NOM	Vorrei sapere di più sulla tecnologia che è stata utilizzata nella costruzione delle piramidi egizie.	costruzione	Ich möchte mehr über die beim Bau der ägyptischen Pyramiden verwendete Technologie erfahren.	Bau	La costruzione dell'ospedale sta per essere completata.	costruzione	Der Bau des Krankenhauses wird bald abgeschlossen sein.	Bau	I palazzi laggiù sono ancora in costruzione.	costruzione	Die Gebäude dort sind noch im Bau.	Bau
mossa	NOM	Gli amici ti dicono „Datti una mossa“ per farti capire che sei in ritardo.	mossa	Deine Freunde sagen: "Beeile dich", damit du merkst, dass du zu spät kommst…	Beeile dich	N/A	N/A	N/A		N/A	N/A	N/A	
ozono	NOM	Il buco dell'ozono diventa sempre più grande a causa dei gas serra.	ozono	Das Ozonloch wird wegen der Treibhausgase immer größer.	Ozon	N/A	N/A	N/A		N/A	N/A	N/A	
annuncio	NOM	Ho un annuncio che vi farà morire dal ridere.	annuncio	Ich habe eine Ansage, die euch zum Lachen bringen wird.	Ansage	Vorrei mettere un annuncio sul giornale.	annuncio	Ich möchte eine Annonce in der Zeitung aufgeben.	Annonce	Ho messo un annuncio sul giornale e spero di trovare un lavoro.	annuncio	Ich habe eine Anzeige in die Zeitung gesetzt und hoffe, dass ich einen Job finde.	Anzeige
disturbare	VER	Ti disturbo se accendo la radio?	disturbo	Stört es dich, wenn ich das Radio anschalte?	Stört	Vostra madre non voleva disturbare nessuno oggi.	disturbare	Eure Mutter wollte heute niemanden stören.	stören	Mi dispiace disturbare di nuovo, ma devo parlare con il signor Gillis.	disturbare	Es tut mir lein, nochmal stören zu müssen, aber ich muss mit Herr Gillis reden.	stören
pianeta	NOM	L'atmosfera che circonda il nostro pianeta è molto spessa.	pianeta	Die Atmosphäre, die unseren Planeten umgibt, ist sehr dicht.	Planeten	I pianeti si muovono attorno a una stella fissa.	pianeti	Planeten bewegen sich um einen Fixstern.	Planeten	Giove è il pianeta più grande del sistema solare.	pianeta	Jupiter ist der größte Planet des Sonnensystems.	Planet
velocemente	ADV	Ho corso il più velocemente possibile, ma non sono riuscito a prendere l'ultimo treno.	velocemente	Ich bin so schnell wie möglich gerannt, aber ich habe es nicht auf den letzten Zug geschafft.	schnell	Non importa quanto tu corra velocemente, non sarai mai in orario.	velocemente	Egal, wie schnell du läufst, du wirst nie rechtzeitig da sein.	schnell	Corri più velocemente, altrimenti perderai il treno.	velocemente	Lauf schneller, sonst verpasst du den Zug.	schneller
rilassare	VER	Dopo una giornata di duro lavoro mi devo rilassare e per farlo vado in piscina!	rilassare	Nach einem Tag harter Arbeit muss ich mich entspannen und dazu gehe ich ins Schwimmbad!	entspannen	N/A	N/A	N/A		N/A	N/A	N/A	
trucco	NOM	Ho imparato un nuovo trucco.	trucco	Ich habe einen neuen Trick gelernt.	Trick	Ora mi vado a lavare e poi mi rifaccio il trucco.	trucco	Jetzt Wasche ich mich und lege meine Make-up auf.	Make-up	Senza trucco sei più bella.	trucco	Du bist ohne Schminke viel schöner.	Schminke
civico	ADJ	Il biglietto per il museo civico è valido anche per visitare quello della ceramica.	civico	Die Eintrittskarte für das Stadtmuseum ist auch für den Besuch des Keramikmuseums gültig.	Stadt	N/A	N/A	N/A		N/A	N/A	N/A	
specie	NOM	Le specie che si adattano meno non sopravvivono.	specie	Die schlechter angepassten Spezien überleben nicht.	Spezien	Molte specie oggi sono estinte.	specie	Heute sind viele Arten ausgestorben.	Arten	Quante specie abitano la savana?	specie	Wie viele Arten leben in der Savanne?	Arten
